Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 23 [20000/60000 (33%)]	Loss: 2.532857
Train Epoch: 23 [30000/60000 (50%)]	Loss: 2.532844
Train Epoch: 23 [40000/60000 (67%)]	Loss: 2.532899
Train Epoch: 23 [50000/60000 (83%)]	Loss: 2.532848
Train Epoch: 24 [0/60000 (0%)]	Loss: 2.532862
Train Epoch: 24 [10000/60000 (17%)]	Loss: 2.532858
Train Epoch: 24 [20000/60000 (33%)]	Loss: 2.532865
Train Epoch: 24 [30000/60000 (50%)]	Loss: 2.532811
Train Epoch: 24 [40000/60000 (67%)]	Loss: 2.532788
Train Epoch: 24 [50000/60000 (83%)]	Loss: 2.532868
Train Epoch: 25 [0/60000 (0%)]	Loss: 2.532830
Train Epoch: 25 [10000/60000 (17%)]	Loss: 2.532865
Train Epoch: 25 [20000/60000 (33%)]	Loss: 2.532790
Train Epoch: 25 [30000/60000 (50%)]	Loss: 2.532873
Train Epoch: 25 [40000/60000 (67%)]	Loss: 2.532880
Train Epoch: 25 [50000/60000 (83%)]	Loss: 2.532852
Train Epoch: 26 [0/60000 (0%)]	Loss: 2.532808
Train Epoch: 26 [10000/60000 (17%)]	Loss: 2.532800
Train Epoch: 26 [20000/60000 (33%)]	Loss: 2.532815
Train Epoch: 26 [30000/60000 (50%)]	Loss: 2.532845
Train Epoch: 26 [40000/60000 (67%)]	Loss: 2.532879
Train Epoch: 26 [50000/60000 (83%)]	Loss: 2.532851
Train Epoch: 27 [0/60000 (0%)]	Loss: 2.532792
Train Epoch: 27 [10000/60000 (17%)]	Loss: 2.532824
Train Epoch: 27 [20000/60000 (33%)]	Loss: 2.532847
Train Epoch: 27 [30000/60000 (50%)]	Loss: 2.532865
Train Epoch: 27 [40000/60000 (67%)]	Loss: 2.532829
Train Epoch: 27 [50000/60000 (83%)]	Loss: 2.532813
Train Epoch: 28 [0/60000 (0%)]	Loss: 2.532865
Train Epoch: 28 [10000/60000 (17%)]	Loss: 2.532855
Train Epoch: 28 [20000/60000 (33%)]	Loss: 2.532835
Train Epoch: 28 [30000/60000 (50%)]	Loss: 2.532856
Train Epoch: 28 [40000/60000 (67%)]	Loss: 2.532922
Train Epoch: 28 [50000/60000 (83%)]	Loss: 2.532837
Train Epoch: 29 [0/60000 (0%)]	Loss: 2.532876
Train Epoch: 29 [10000/60000 (17%)]	Loss: 2.532768
Train Epoch: 29 [20000/60000 (33%)]	Loss: 2.532898
Train Epoch: 29 [30000/60000 (50%)]	Loss: 2.532806
Train Epoch: 29 [40000/60000 (67%)]	Loss: 2.532851
Train Epoch: 29 [50000/60000 (83%)]	Loss: 2.532842
Train Epoch: 30 [0/60000 (0%)]	Loss: 2.532860
Train Epoch: 30 [10000/60000 (17%)]	Loss: 2.532808
Train Epoch: 30 [20000/60000 (33%)]	Loss: 2.532843
Train Epoch: 30 [30000/60000 (50%)]	Loss: 2.532813
Train Epoch: 30 [40000/60000 (67%)]	Loss: 2.532769
Train Epoch: 30 [50000/60000 (83%)]	Loss: 2.532836
Train Epoch: 31 [0/60000 (0%)]	Loss: 2.532863
Train Epoch: 31 [10000/60000 (17%)]	Loss: 2.532851
Train Epoch: 31 [20000/60000 (33%)]	Loss: 2.532860
Train Epoch: 31 [30000/60000 (50%)]	Loss: 2.532780
Train Epoch: 31 [40000/60000 (67%)]	Loss: 2.532852
Train Epoch: 31 [50000/60000 (83%)]	Loss: 2.532876
Train Epoch: 32 [0/60000 (0%)]	Loss: 2.532812
Train Epoch: 32 [10000/60000 (17%)]	Loss: 2.532867
Train Epoch: 32 [20000/60000 (33%)]	Loss: 2.532788
Train Epoch: 32 [30000/60000 (50%)]	Loss: 2.532861
Train Epoch: 32 [40000/60000 (67%)]	Loss: 2.532842
